Name,Symbol,Exchange,Sector,Industry
Bodal Chemicals Ltd,BODA,NSE,기초 소재,화학제조
Bodal Chemicals Ltd,BODA,BSE,기초 소재,화학제조
Seya Ind,SEYA,BSE,기초 소재,금속 광업
Insecticides India Ltd,ISIL,BSE,기초 소재,화학제조
Insecticides India Ltd,ISIL,NSE,기초 소재,화학제조
Tata Sponge Iron,TTSP,NSE,기초 소재,철과 철강
Tata Sponge Iron,TTSP,BSE,기초 소재,철과 철강
Fairchem Speciality,FAIC,BSE,기초 소재,화학제조
Fairchem Speciality,FAIC,NSE,기초 소재,화학제조
India Glycols Limited,IGLY,NSE,기초 소재,화학제조
India Glycols Limited,IGLY,BSE,기초 소재,화학제조
Jindal Poly Films,JPLY,NSE,기초 소재,조립식 플라스틱과 고무
Jindal Poly Films,JPLY,BSE,기초 소재,조립식 플라스틱과 고무
Shrenik,SHRK,NSE,기초 소재,종이와 종이 제품
Sunflag Iron Steel Co Ltd,SFLG,BSE,기초 소재,철과 철강
Sunflag Iron Steel Co Ltd,SFLG,NSE,기초 소재,철과 철강
National Peroxide,NTPR,BSE,기초 소재,화학제조
Sterling Tools,STTL,NSE,기초 소재,다종 조립 제품
Sterling Tools,STTL,BSE,기초 소재,다종 조립 제품
Kalyani Steels Ltd,KLSL,NSE,기초 소재,다종 조립 제품
Kalyani Steels Ltd,KLSL,BSE,기초 소재,다종 조립 제품
Equinaire Chemtech Ltd,KIRI,NSE,기초 소재,화학제조
Equinaire Chemtech Ltd,KIRI,BSE,기초 소재,화학제조
Grauer And Weil India,GRWN,BSE,기초 소재,화학제조
MM Forgings Ltd,MMFO,BSE,기초 소재,다종 조립 제품
MM Forgings Ltd,MMFO,NSE,기초 소재,다종 조립 제품
Clariant Chemicals India,CLAC,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Clariant Chemicals India,CLAC,NSE,기초 소재,화학 제품 – 플라스틱과 고무
Camlin Fine Sciences Ltd,CAMF,BSE,기초 소재,화학제조
Camlin Fine Sciences Ltd,CAMF,NSE,기초 소재,화학제조
Alkyl Amines Chemicals Ltd,ALKY,NSE,기초 소재,화학제조
Alkyl Amines Chemicals Ltd,ALKY,BSE,기초 소재,화학제조
Yuken India,YUKE,BSE,기초 소재,다종 조립 제품
Emami Paper Mills,EMAP,BSE,기초 소재,종이와 종이 제품
Kirloskar Ferrous Ind,KRFI,BSE,기초 소재,철과 철강
International Paper APPM,IPAP,NSE,기초 소재,종이와 종이 제품
International Paper APPM,IPAP,BSE,기초 소재,종이와 종이 제품
Indian Met,IMFA,BSE,기초 소재,철과 철강
Panama Petrochem Ltd,PAPT,BSE,기초 소재,화학제조
Indian Met,IMFA,NSE,기초 소재,철과 철강
Panama Petrochem Ltd,PAPT,NSE,기초 소재,화학제조
Empire Industries,EMPI,BSE,기초 소재,컨테이너와 포장
Andhra Sugars Ltd,ANDS,NSE,기초 소재,화학제조
Andhra Sugars Ltd,ANDS,BSE,기초 소재,화학제조
Excel Industries Ltd,EXCI,BSE,기초 소재,화학제조
Excel Industries Ltd,EXCI,NSE,기초 소재,화학제조
Seshasayee Paper Boards,SSHA,BSE,기초 소재,종이와 종이 제품
Seshasayee Paper Boards,SSHA,NSE,기초 소재,종이와 종이 제품
Kingfa Science and Tech India,KINA,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Kingfa Science and Tech India,KINA,NSE,기초 소재,화학 제품 – 플라스틱과 고무
Gravita India Ltd,GRAI,BSE,기초 소재,금속 광업
Gravita India Ltd,GRAI,NSE,기초 소재,금속 광업
Oriental Chemicals,ORCR,NSE,기초 소재,화학제조
Oriental Chemicals,ORCR,BSE,기초 소재,화학제조
Sintex Industries,SNTX,NSE,기초 소재,조립식 플라스틱과 고무
Sintex Industries,SNTX,BSE,기초 소재,조립식 플라스틱과 고무
Apcotex Industries Ltd,APCI,NSE,기초 소재,화학 제품 – 플라스틱과 고무
Apcotex Industries Ltd,APCI,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Shaily Engineering Plastics,SEPL,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Sandur Manganese and Iron Ores,SUMG,BSE,기초 소재,금속 광업
Foseco India Ltd,FSCO,BSE,기초 소재,화학제조
Foseco India Ltd,FSCO,NSE,기초 소재,화학제조
Hindusthan Nation Glass Ind,HNGI,NSE,기초 소재,컨테이너와 포장
Hindusthan Nation Glass Ind,HNGI,BSE,기초 소재,컨테이너와 포장
Orissa Minerals,ORIS,BSE,기초 소재,금속 광업
Orissa Minerals,ORIS,NSE,기초 소재,금속 광업
Kridhan Infra Ltd,KRID,NSE,기초 소재,철과 철강
Kridhan Infra Ltd,KRID,BSE,기초 소재,철과 철강
Nagarjuna Fertilizers Chemicals,NGFR,NSE,기초 소재,화학제조
Nagarjuna Fertilizers Chemicals,NGFR,BSE,기초 소재,화학제조
Bhushan Steel,BSSL,BSE,기초 소재,철과 철강
Bhushan Steel,BSSL,NSE,기초 소재,철과 철강
Mold Tek Packaging Ltd,MOLT,BSE,기초 소재,컨테이너와 포장
Mold Tek Packaging Ltd,MOLT,NSE,기초 소재,컨테이너와 포장
Muk Ltd,MUKA,BSE,기초 소재,철과 철강
Muk Ltd,MUKA,NSE,기초 소재,철과 철강
Vikas Ecotech,VIEC,BSE,기초 소재,화학제조
Vikas Ecotech,VIEC,NSE,기초 소재,화학제조
ULTRAMARINE & PIGMENTS,ULTR,BSE,기초 소재,화학제조
Oricon Enterprises Ltd,OREN,BSE,기초 소재,화학제조
Oricon Enterprises Ltd,OREN,NSE,기초 소재,화학제조
Hinduja Foundries Ltd,HNDF,NSE,기초 소재,철과 철강
Gallantt Ispat Ltd,GLIL,NSE,기초 소재,철과 철강
Gallantt Ispat Ltd,GLIL,BSE,기초 소재,철과 철강
Beekay Steel Industries Ltd,BKST,BSE,기초 소재,철과 철강
Mangalore Chemicals,MNGL,NSE,기초 소재,화학제조
Mangalore Chemicals,MNGL,BSE,기초 소재,화학제조
Nelcast Ltd,NLCA,NSE,기초 소재,철과 철강
Nelcast Ltd,NLCA,BSE,기초 소재,철과 철강
Multibase India,MTBI,BSE,기초 소재,화학 제품 – 플라스틱과 고무
N R Agarwal,NRAI,BSE,기초 소재,종이와 종이 제품
N R Agarwal,NRAI,NSE,기초 소재,종이와 종이 제품
Transpek Industry,TSPK,BSE,기초 소재,화학제조
Southern Petrochemical,SPIC,BSE,기초 소재,화학제조
Southern Petrochemical,SPIC,NSE,기초 소재,화학제조
DCW,DCWL,BSE,기초 소재,화학제조
DCW,DCWL,NSE,기초 소재,화학제조
Atlas Jewellery India Ltd,ATLJ,BSE,기초 소재,다종 조립 제품
Fineotex Chemical Ltd,FINE,NSE,기초 소재,화학제조
Fineotex Chemical Ltd,FINE,BSE,기초 소재,화학제조
Ganesha Ecosphere Ltd,GANS,NSE,기초 소재,화학 제품 – 플라스틱과 고무
Ganesha Ecosphere Ltd,GANS,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Mideast Integrated Steels,MIDS,BSE,기초 소재,철과 철강
Precision Wires India Ltd,PRWR,NSE,기초 소재,다종 조립 제품
Precision Wires India Ltd,PRWR,BSE,기초 소재,다종 조립 제품
Shree Pushkar Chemicals,SPCH,BSE,기초 소재,화학제조
Shree Pushkar Chemicals,SPCH,NSE,기초 소재,화학제조
Kuantum Papers,KAUN,BSE,기초 소재,종이와 종이 제품
Pennar Industries Ltd,PENN,NSE,기초 소재,철과 철강
Pennar Industries Ltd,PENN,BSE,기초 소재,철과 철강
NACL Industries,NACL,BSE,기초 소재,화학제조
NACL Industries,NACL,NSE,기초 소재,화학제조
Vivimed Labs Ltd,VVMD,BSE,기초 소재,화학제조
Vivimed Labs Ltd,VVMD,NSE,기초 소재,화학제조
Enkei Wheels India,ENWL,BSE,기초 소재,금속 광업
Electrosteel Steels Ltd,ELES,BSE,기초 소재,철과 철강
Manali Petrochemicals Ltd,MNLI,BSE,기초 소재,화학제조
Manali Petrochemicals Ltd,MNLI,NSE,기초 소재,화학제조
Electrosteel Steels Ltd,ELES,NSE,기초 소재,철과 철강
Uniphos Enterprises Ltd,UNPH,BSE,기초 소재,화학제조
Uniphos Enterprises Ltd,UNPH,NSE,기초 소재,화학제조
Kamdhenu,KAMI,BSE,기초 소재,철과 철강
Kamdhenu,KAMI,NSE,기초 소재,철과 철강
Arfin India Ltd,ARFI,BSE,기초 소재,금속 광업
Usha Martin,USBL,NSE,기초 소재,철과 철강
Usha Martin,USBL,BSE,기초 소재,철과 철강
Stylam Ind,STYL,BSE,기초 소재,조립식 플라스틱과 고무
Ester Industries Ltd,ESTR,BSE,기초 소재,조립식 플라스틱과 고무
Ester Industries Ltd,ESTR,NSE,기초 소재,조립식 플라스틱과 고무
Plastiblends India Ltd,PLST,BSE,기초 소재,화학제조
Plastiblends India Ltd,PLST,NSE,기초 소재,화학제조
IST,ISTL,BSE,기초 소재,다종 조립 제품
TCPL Packaging,TCPL,BSE,기초 소재,컨테이너와 포장
Madras Fertilizers Ltd,MDFT,NSE,기초 소재,화학제조
Madras Fertilizers Ltd,MDFT,BSE,기초 소재,화학제조
Vardhman Special Steels Ltd,VARM,BSE,기초 소재,철과 철강
Vardhman Special Steels Ltd,VARM,NSE,기초 소재,철과 철강
Aksh Optifibre Ltd,AKSO,BSE,기초 소재,다종 조립 제품
Aksh Optifibre Ltd,AKSO,NSE,기초 소재,다종 조립 제품
Zuari Global,ZURI,NSE,기초 소재,화학제조
Zuari Global,ZURI,BSE,기초 소재,화학제조
Kisan Mouldings,KISM,BSE,기초 소재,다종 조립 제품
Bharat Wire Ropes,BHWR,BSE,기초 소재,철과 철강
Bharat Wire Ropes,BHWR,NSE,기초 소재,철과 철강
Astron Paper,ASTO,BSE,기초 소재,종이와 종이 제품
Astron Paper,ASTO,NSE,기초 소재,종이와 종이 제품
Aksharchem India,AKSH,NSE,기초 소재,화학제조
Andhra Petrochemicals,ADPE,BSE,기초 소재,화학제조
Aksharchem India,AKSH,BSE,기초 소재,화학제조
Max Ventures,MAXV,NSE,기초 소재,조립식 플라스틱과 고무
Max Ventures,MAXV,BSE,기초 소재,조립식 플라스틱과 고무
TGV SRAAC,TGVS,BSE,기초 소재,화학제조
Punjab Chemical Crop Protect,PCHM,BSE,기초 소재,화학제조
Cosmo Films Ltd,CSFL,NSE,기초 소재,컨테이너와 포장
Jayaswal Neco Industries Ltd,JAYN,BSE,기초 소재,철과 철강
Punjab Chemical Crop Protect,PCHM,NSE,기초 소재,화학제조
Cosmo Films Ltd,CSFL,BSE,기초 소재,컨테이너와 포장
Jayaswal Neco Industries Ltd,JAYN,NSE,기초 소재,철과 철강
ABC Bearings,ABCB,BSE,기초 소재,다종 조립 제품
Rudra Global,RUDR,BSE,기초 소재,철과 철강
Veritas India,VERI,BSE,기초 소재,화학제조
IOL Chemicals Pharmaceuticals,IOLC,BSE,기초 소재,화학제조
IOL Chemicals Pharmaceuticals,IOLC,NSE,기초 소재,화학제조
Oriental Aromatics,OIEN,BSE,기초 소재,화학제조
Indo Rama Synthetics,IRSY,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Indo Rama Synthetics,IRSY,NSE,기초 소재,화학 제품 – 플라스틱과 고무
DIC India Ltd,DICI,NSE,기초 소재,화학제조
DIC India Ltd,DICI,BSE,기초 소재,화학제조
Bhageria Industries,BHAE,NSE,기초 소재,화학제조
Tamilnadu Petroproducts Ltd,TPL,NSE,기초 소재,화학제조
Bhageria Industries,BHAE,BSE,기초 소재,화학제조
Tamilnadu Petroproducts Ltd,TPL,BSE,기초 소재,화학제조
Kothari Products Ltd,KPRO,NSE,기초 소재,화학제조
Kothari Products Ltd,KPRO,BSE,기초 소재,화학제조
Ganesh Benzoplast,GNSB,BSE,기초 소재,화학제조
Balasore Alloys,BALS,BSE,기초 소재,철과 철강
Paushak B,PAUS,BSE,기초 소재,화학제조
Chembond Chemicals,CHEM,BSE,기초 소재,화학제조
Vidhi Dyestuffs Manufacturing,VIDH,NSE,기초 소재,화학제조
Vidhi Dyestuffs Manufacturing,VIDH,BSE,기초 소재,화학제조
Asahi Songwon Colors Lucky,ASSC,NSE,기초 소재,화학제조
Asahi Songwon Colors Lucky,ASSC,BSE,기초 소재,화학제조
Vardhman Acrylics Ltd,VARD,NSE,기초 소재,화학 제품 – 플라스틱과 고무
Arrow Greentech,ARRO,NSE,기초 소재,조립식 플라스틱과 고무
Arrow Greentech,ARRO,BSE,기초 소재,조립식 플라스틱과 고무
Hi-Tech Pipes,HITC,NSE,기초 소재,철과 철강
Suyog Telematics,SUYO,BSE,기초 소재,다종 조립 제품
Ram Ratna Wires,RAMR,BSE,기초 소재,다종 조립 제품
Shirpur Gold Refinery Ltd,SHGR,NSE,기초 소재,금속 광업
Shirpur Gold Refinery Ltd,SHGR,BSE,기초 소재,금속 광업
Shree Rama Newsprint Ltd,SRNP,BSE,기초 소재,종이와 종이 제품
Shree Rama Newsprint Ltd,SRNP,NSE,기초 소재,종이와 종이 제품
Ruchira Papers Ltd,RCHR,BSE,기초 소재,종이와 종이 제품
Ruchira Papers Ltd,RCHR,NSE,기초 소재,종이와 종이 제품
Premier Explosives,PRMR,BSE,기초 소재,화학제조
Garware Polyester,GRPY,BSE,기초 소재,조립식 플라스틱과 고무
Premier Explosives,PRMR,NSE,기초 소재,화학제조
Arcotech,ARCO,BSE,기초 소재,다종 조립 제품
Arcotech,ARCO,NSE,기초 소재,다종 조립 제품
Steel Cast,STCL,BSE,기초 소재,철과 철강
Adhunik,ADNK,NSE,기초 소재,철과 철강
Adhunik,ADNK,BSE,기초 소재,철과 철강
Agarwal Industrial Corp,AGWL,BSE,기초 소재,화학제조
Agarwal Industrial Corp,AGWL,NSE,기초 소재,화학제조
Lloyds Metals And Energy,LYMT,BSE,기초 소재,철과 철강
VETO Switch Gears Cables,VETO,BSE,기초 소재,다종 조립 제품
VETO Switch Gears Cables,VETO,NSE,기초 소재,다종 조립 제품
Emmbi Industries Ltd,EMMB,BSE,기초 소재,컨테이너와 포장
Emmbi Industries Ltd,EMMB,NSE,기초 소재,컨테이너와 포장
Fiberweb,FIBE,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Kesar Petroproducts Ltd,KSRP,BSE,기초 소재,화학제조
Gallantt Metal Ltd,GALM,NSE,기초 소재,철과 철강
Gallantt Metal Ltd,GALM,BSE,기초 소재,철과 철강
Vishnu Chemicals Ltd,VICH,NSE,기초 소재,화학제조
Vishnu Chemicals Ltd,VICH,BSE,기초 소재,화학제조
Rubfila Intl,RUBF,BSE,기초 소재,조립식 플라스틱과 고무
CMI,CMI,NSE,기초 소재,다종 조립 제품
CMI,CMI,BSE,기초 소재,다종 조립 제품
Manaksia Ltd,MANK,BSE,기초 소재,다종 조립 제품
Manaksia Ltd,MANK,NSE,기초 소재,다종 조립 제품
Amines and Plasticizers Ltd,AMNP,BSE,기초 소재,화학제조
Shalimar Paints Ltd,SHLP,NSE,기초 소재,화학제조
Shalimar Paints Ltd,SHLP,BSE,기초 소재,화학제조
Star Paper Mills Ltd,STPM,BSE,기초 소재,종이와 종이 제품
Star Paper Mills Ltd,STPM,NSE,기초 소재,종이와 종이 제품
Genus Paper & Boards Ltd,GEUS,NSE,기초 소재,종이와 종이 제품
Genus Paper & Boards Ltd,GEUS,BSE,기초 소재,종이와 종이 제품
Gulshan Polyols,GULS,BSE,기초 소재,화학제조
Gulshan Polyols,GULS,NSE,기초 소재,화학제조
Kkalpana Ind India,KIND,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Monnet Ispat,MNET,BSE,기초 소재,철과 철강
Monnet Ispat,MNET,NSE,기초 소재,철과 철강
Rama Steel Tubes Ltd,RAMA,NSE,기초 소재,철과 철강
PTC Ind,PCIN,BSE,기초 소재,철과 철강
Rama Steel Tubes Ltd,RAMA,BSE,기초 소재,철과 철강
TPL Plastech Ltd,TPLP,NSE,기초 소재,화학 제품 – 플라스틱과 고무
TPL Plastech Ltd,TPLP,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Dai Ichi Karkaria,DAIK,BSE,기초 소재,화학제조
Valiant Organics,VALN,BSE,기초 소재,화학제조
Poddar Pigments Ltd,PODR,BSE,기초 소재,화학제조
Poddar Pigments Ltd,PODR,NSE,기초 소재,화학제조
Deccan Gold Mines,DEGM,BSE,기초 소재,금과 은
Kanoria Chemicals Industries,KNRC,NSE,기초 소재,화학제조
Kanoria Chemicals Industries,KNRC,BSE,기초 소재,화학제조
Shivalik Rasayan Ltd,SIVA,BSE,기초 소재,화학제조
Indo Amines,INAM,BSE,기초 소재,화학제조
Kriti Ind India,KRTI,BSE,기초 소재,조립식 플라스틱과 고무
Pondy Oxides and Chemicals,PNDY,BSE,기초 소재,다종 조립 제품
Apollo Pipes,AOLL,BSE,기초 소재,조립식 플라스틱과 고무
Indsil Hydro Power and Manganese,INSL,BSE,기초 소재,철과 철강
Orient Press Ltd,ORPR,NSE,기초 소재,컨테이너와 포장
Orient Press Ltd,ORPR,BSE,기초 소재,컨테이너와 포장
Nova Iron and Steel,NIST,BSE,기초 소재,철과 철강
Hitech Plast Ltd,HITE,NSE,기초 소재,컨테이너와 포장
Hitech Plast Ltd,HITE,BSE,기초 소재,컨테이너와 포장
Vikas Wsp Ltd BSE,VWSP,BSE,기초 소재,화학제조
Best Steel,BSTT,BSE,기초 소재,다종 조립 제품
Chemfab Alkalis Ltd,CALK,NSE,기초 소재,화학제조
Yash Papers,YASP,BSE,기초 소재,종이와 종이 제품
Dharamsi Morarji Chemical Co,DHRC,BSE,기초 소재,화학제조
Aries Agro Ltd,ARAI,NSE,기초 소재,화학제조
Aries Agro Ltd,ARAI,BSE,기초 소재,화학제조
Pudumjee Paper Products,PUDJ,NSE,기초 소재,종이와 종이 제품
Sree Rayalaseema Hi Strength,SRHL,BSE,기초 소재,화학제조
Sree Rayalaseema Hi Strength,SRHL,NSE,기초 소재,화학제조
Pudumjee Paper Products,PUDJ,BSE,기초 소재,종이와 종이 제품
Bhagiradha Chemicals and Ind,BHCM,BSE,기초 소재,화학제조
Pasupati Acrylon,PASA,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Manaksia Steels Ltd,MANM,BSE,기초 소재,철과 철강
Manaksia Steels Ltd,MANM,NSE,기초 소재,철과 철강
Nile,NILE,BSE,기초 소재,금속 광업
Bimetal Bearings,BMTL,BSE,기초 소재,다종 조립 제품
Sunshield Chemicals,SUCH,BSE,기초 소재,화학제조
Haldyn Glass,HALD,BSE,기초 소재,컨테이너와 포장
Jubilant Industries Ltd,JUBL,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Jubilant Industries Ltd,JUBL,NSE,기초 소재,화학 제품 – 플라스틱과 고무
Sadhana Nitro Chem,SADH,BSE,기초 소재,화학제조
Shreyans Industries Ltd,SHRY,BSE,기초 소재,종이와 종이 제품
Hexa Tradex Ltd,HEXA,NSE,기초 소재,다종 조립 제품
Shreyans Industries Ltd,SHRY,NSE,기초 소재,종이와 종이 제품
Hexa Tradex Ltd,HEXA,BSE,기초 소재,다종 조립 제품
Shyam Century Ferrous Ltd,SHYC,NSE,기초 소재,철과 철강
Shyam Century Ferrous Ltd,SHYC,BSE,기초 소재,철과 철강
Signet Industries Ltd,SIGN,NSE,기초 소재,화학 제품 – 플라스틱과 고무
Signet Industries Ltd,SIGN,BSE,기초 소재,화학 제품 – 플라스틱과 고무
Good Luck Steel Tubes,GLST,BSE,기초 소재,철과 철강
